transaction_id,user_id,product_id,purchase_time,amount,rating
T002577,U00795,P00040,2025-02-25 09:02:23,3413.5760008387333,
T002578,U00971,P00179,2025-02-23 09:02:23,2233.43514738997,1.0
T002579,U00625,P00080,2025-01-20 09:02:23,640.6473605801525,4.0
T002580,U00133,P00141,2025-02-08 09:02:23,2882.187582406598,3.0
T002581,U00583,P00031,2024-12-15 09:02:23,165.94567450733186,3.0
T002582,U00083,P00116,2025-02-02 09:02:23,2549.4028340657323,5.0
T002583,U00057,P00167,2025-02-03 09:02:23,137.21896385544508,4.0
T002584,U00376,P00063,2025-02-22 09:02:23,420.5314333807614,
T002585,U00349,P00048,2024-12-10 09:02:23,192.84286569306883,1.0
T002586,U00271,P00087,2024-12-09 09:02:23,125.03861928605934,5.0
T002587,U00483,P00048,2025-01-03 09:02:23,208.61345840016506,5.0
T002588,U00111,P00061,2025-01-17 09:02:23,602.140957940882,4.0
T002589,U00869,P00140,2025-03-04 09:02:23,699.7015797500505,5.0
T002590,U00887,P00078,2025-02-12 09:02:23,9.929601418262926,3.0
T002591,U00076,P00184,2024-12-22 09:02:23,2113.8038456313893,1.0
T002592,U00158,P00018,2024-12-23 09:02:23,2902.3407176602163,3.0
T002593,U00532,P00155,2025-01-16 09:02:23,2092.0293016144337,
T002594,U00933,P00028,2025-01-05 09:02:23,309.3880838320984,
T002595,U00643,P00080,2025-02-22 09:02:23,709.5266340561614,1.0
T002596,U00329,P00180,2025-02-06 09:02:23,2594.4843021739034,2.0
T002597,U00122,P00016,2025-02-09 09:02:23,354.39214977090927,4.0
T002598,U00041,P00077,2025-03-01 09:02:23,211.3690126106081,2.0
T002599,U00167,P00186,2024-12-13 09:02:23,3748.2805475680475,5.0
T002600,U00922,P00137,2024-12-11 09:02:23,124.865280851928,1.0
T002601,U00642,P00026,2024-12-27 09:02:23,2393.191559420863,5.0
T002602,U00023,P00028,2024-12-19 09:02:23,331.91370720865433,3.0
T002603,U00279,P00105,2025-02-21 09:02:23,390.0440073344179,4.0
T002604,U00763,P00077,2025-02-27 09:02:23,184.50534671774102,1.0
T002605,U00469,P00164,2025-02-26 09:02:23,310.49060474499885,4.0
T002606,U00400,P00009,2024-12-27 09:02:23,236.74341555236668,1.0
T002607,U00009,P00175,2025-02-11 09:02:23,122.97197077445567,5.0
T002608,U00013,P00051,2024-12-15 09:02:23,84.34173769383357,3.0
T002609,U00924,P00076,2025-01-26 09:02:23,151.3817594072994,2.0
T002610,U00923,P00122,2024-12-28 09:02:23,262.6161973289307,4.0
T002611,U00819,P00185,2025-02-01 09:02:23,2350.990590431516,1.0
T002612,U00832,P00032,2025-01-15 09:02:23,72.13435430058,
T002613,U00052,P00195,2025-02-23 09:02:23,516.9767256151537,4.0
T002614,U00209,P00057,2025-01-11 09:02:23,108.23180143511858,2.0
T002615,U00550,P00054,2025-01-08 09:02:23,354.0535507229805,3.0
T002616,U00612,P00116,2024-12-25 09:02:23,2824.313791223772,1.0
T002617,U00705,P00144,2025-01-11 09:02:23,198.0180664652655,1.0
T002618,U00402,P00062,2024-12-28 09:02:23,393.1843484682197,4.0
T002619,U00191,P00084,2024-12-28 09:02:23,2092.289720352392,4.0
T002620,U00051,P00056,2024-12-21 09:02:23,131.34887491134018,1.0
T002621,U00393,P00023,2025-02-25 09:02:23,3295.295033570879,1.0
T002622,U00653,P00017,2025-02-01 09:02:23,84.97117257381224,1.0
T002623,U00680,P00166,2025-01-19 09:02:23,40.01235468106906,5.0
T002624,U00823,P00200,2025-01-25 09:02:23,269.0210101006437,1.0
T002625,U00621,P00158,2025-01-18 09:02:23,134.68082954307118,3.0
T002626,U00719,P00186,2024-12-11 09:02:23,29823.087573016783,
T002627,U00939,P00078,2025-01-05 09:02:23,10.38504642819019,2.0
T002628,U00300,P00022,2025-01-19 09:02:23,2572.6923050138826,4.0
T002629,U00622,P00108,2025-01-12 09:02:23,3451.316531931846,2.0
T002630,U00196,P00017,2025-01-05 09:02:23,87.46810345980286,1.0
T002631,U00417,P00015,2024-12-29 09:02:23,63.29504618361096,4.0
T002632,U00664,P00114,2025-02-02 09:02:23,87.52753839388765,1.0
T002633,U00420,P00048,2024-12-31 09:02:23,212.34477531777557,4.0
T002634,U00755,P00160,2025-03-02 09:02:23,2200.23990992169,5.0
T002635,U00640,P00113,2025-01-04 09:02:23,171.61891691610703,5.0
T002636,U00617,P00168,2024-12-12 09:02:23,251.88966909447194,5.0
T002637,U00522,P00097,2025-02-23 09:02:23,378.99796075133355,
T002638,U00356,P00185,2025-01-04 09:02:23,2334.05596439274,4.0
T002639,U00148,P00186,2024-12-22 09:02:23,3475.2566425301306,2.0
T002640,U00365,P00091,2025-01-12 09:02:23,224.37868520415472,4.0
T002641,U00364,P00016,2025-01-04 09:02:23,352.4681215206251,1.0
T002642,U00971,P00156,2025-02-09 09:02:23,272.9311284685989,5.0
T002643,U00652,P00098,2025-01-19 09:02:23,3471.4825649371924,5.0
T002644,U00702,P00111,2025-01-09 09:02:23,269.00457218365216,4.0
T002645,U00402,P00001,2025-01-21 09:02:23,194.24833137877337,2.0
T002646,U00606,P00041,2025-02-17 09:02:23,309.24616775092056,2.0
T002647,U00492,P00048,2025-01-18 09:02:23,202.21993908854418,3.0
T002648,U00229,P00159,2025-01-24 09:02:23,308.36393197000376,5.0
T002649,U00575,P00164,2025-02-18 09:02:23,352.121544029247,5.0
T002650,U00852,P00108,2025-02-05 09:02:23,3807.4329961135227,
T002651,U00537,P00161,2024-12-08 09:02:23,263.09575318496,
T002652,U00268,P00161,2025-02-23 09:02:23,260.1353411488062,2.0
T002653,U00405,P00103,2025-02-23 09:02:23,672.4812829585829,3.0
T002654,U00793,P00128,2025-01-31 09:02:23,837.3448914646758,4.0
T002655,U00011,P00151,2024-12-14 09:02:23,6723.448695977472,
T002656,U00320,P00188,2024-12-30 09:02:23,2994.5740634652752,3.0
T002657,U00713,P00030,2025-01-25 09:02:23,77.3645355459686,5.0
T002658,U00126,P00045,2025-02-08 09:02:23,356.8319873519505,
T002659,U00306,P00080,2025-02-02 09:02:23,688.8876921840483,5.0
T002660,U00702,P00039,2024-12-25 09:02:23,634.4049674498431,
T002661,U00511,P00045,2024-12-18 09:02:23,362.6253661708373,1.0
T002662,U00089,P00078,2024-12-08 09:02:23,8.724603288317379,3.0
T002663,U00355,P00081,2024-12-28 09:02:23,4223.3129541866365,4.0
T002664,U00628,P00140,2025-01-21 09:02:23,643.8056234049656,4.0
T002665,U00352,P00093,2024-12-14 09:02:23,120.5199903278074,5.0
T002666,U00689,P00032,2025-03-01 09:02:23,66.38034417003107,4.0
T002667,U00014,P00184,2024-12-08 09:02:23,1933.2145489796499,5.0
T002668,U00257,P00024,2025-01-10 09:02:23,63.401541602715824,2.0
T002669,U00209,P00116,2025-01-25 09:02:23,2656.096957642627,2.0
T002670,U00281,P00013,2025-01-24 09:02:23,130.13972138440437,
T002671,U00443,P00148,2025-01-13 09:02:23,89.96949180295695,2.0
T002672,U00840,P00079,2024-12-20 09:02:23,268.68561482442453,5.0
T002673,U00837,P00056,2024-12-30 09:02:23,132.01968960108002,4.0
T002674,U00389,P00053,2025-02-16 09:02:23,382.4851885080058,2.0
T002675,U00617,P00068,2025-02-28 09:02:23,78.72304690645697,
T002676,U00483,P00182,2025-01-25 09:02:23,4152.633294072886,5.0
T002677,U00147,P00034,2025-01-11 09:02:23,156.0977624816722,2.0
T002678,U00279,P00028,2025-02-27 09:02:23,339.5596005183173,4.0
T002679,U00521,P00050,2025-01-22 09:02:23,146.19513281457893,
T002680,U00630,P00130,2025-01-08 09:02:23,3140.2508479832977,
T002681,U00606,P00111,2024-12-30 09:02:23,300.86495971832176,4.0
T002682,U00434,P00094,2025-02-22 09:02:23,959.5207810495804,
T002683,U00144,P00154,2025-02-17 09:02:23,1138.5939056756745,
T002684,U00289,P00179,2025-01-17 09:02:23,2327.400926410087,1.0
T002685,U00386,P00047,2024-12-17 09:02:23,3223.081595980896,
T002686,U00014,P00026,2024-12-15 09:02:23,2424.752612033121,
T002687,U00257,P00084,2024-12-19 09:02:23,2146.2821291025134,
T002688,U00346,P00106,2025-02-05 09:02:23,4218.611199255445,4.0
T002689,U00698,P00092,2025-02-08 09:02:23,18.475302558746808,2.0
T002690,U00345,P00120,2024-12-20 09:02:23,357.9985680697844,4.0
T002691,U00400,P00075,2025-01-25 09:02:23,264.5713989696833,3.0
T002692,U00207,P00122,2025-02-23 09:02:23,274.9445229217608,5.0
T002693,U00858,P00189,2025-01-14 09:02:23,185.5812850111686,
T002694,U00943,P00151,2024-12-16 09:02:23,717.0398527866511,4.0
T002695,U00172,P00165,2025-02-04 09:02:23,84.15745229370036,
T002696,U00464,P00041,2024-12-28 09:02:23,332.42686842571413,4.0
T002697,U00270,P00052,2025-02-15 09:02:23,95.2353588483745,2.0
T002698,U00221,P00082,2025-03-02 09:02:23,826.357045203377,5.0
T002699,U00152,P00177,2024-12-28 09:02:23,4505.651459275169,5.0
T002700,U00623,P00155,2025-01-18 09:02:23,1908.067296178882,
T002701,U00183,P00134,2025-01-10 09:02:23,160.73181447023526,1.0
T002702,U00399,P00074,2024-12-22 09:02:23,326.7429286017954,3.0
T002703,U00851,P00066,2025-01-21 09:02:23,191.39465443433335,
T002704,U00072,P00024,2025-02-07 09:02:23,57.97185172500012,3.0
T002705,U00418,P00166,2024-12-14 09:02:23,41.7068256517002,1.0
T002706,U00898,P00028,2025-03-05 09:02:23,296.73069238730994,2.0
T002707,U00283,P00156,2024-12-13 09:02:23,294.70505233335155,2.0
T002708,U00074,P00117,2024-12-29 09:02:23,102.30097553073492,1.0
T002709,U00355,P00114,2024-12-08 09:02:23,89.87083853483094,4.0
T002710,U00727,P00194,2025-02-11 09:02:23,62.46265368278257,3.0
T002711,U00497,P00061,2025-02-18 09:02:23,674.1313584309861,2.0
T002712,U00328,P00174,2024-12-15 09:02:23,7063.47333196774,3.0
T002713,U00988,P00069,2025-01-08 09:02:23,242.5347197250802,
T002714,U00535,P00114,2025-03-02 09:02:23,84.92242046396696,5.0
T002715,U00580,P00075,2025-03-05 09:02:23,281.64696684858484,1.0
T002716,U00910,P00171,2025-02-17 09:02:23,139.48773369063116,3.0
T002717,U00447,P00059,2025-01-05 09:02:23,119.12948236996668,2.0
T002718,U00373,P00130,2025-02-27 09:02:23,3084.75859810327,3.0
T002719,U00362,P00015,2025-01-11 09:02:23,54.8034596500477,5.0
T002720,U00093,P00105,2025-02-23 09:02:23,398.7261507851347,2.0
T002721,U00321,P00165,2025-02-18 09:02:23,94.83250758944597,5.0
T002722,U00324,P00199,2025-02-12 09:02:23,244.17824548711275,4.0
T002723,U00384,P00148,2024-12-31 09:02:23,91.13810962468202,1.0
T002724,U00575,P00098,2025-02-16 09:02:23,3711.7339420054423,4.0
T002725,U00736,P00035,2025-01-15 09:02:23,38.20570966530943,3.0
T002726,U00737,P00162,2024-12-29 09:02:23,647.338828257615,
T002727,U00881,P00031,2024-12-08 09:02:23,175.55357633353674,1.0
T002728,U00346,P00127,2025-01-02 09:02:23,68.30451357166456,2.0
T002729,U00849,P00019,2025-02-01 09:02:23,1882.8434560646526,5.0
T002730,U00103,P00196,2025-01-26 09:02:23,3303.134675510737,
T002731,U00215,P00024,2025-01-02 09:02:23,60.72061723907362,4.0
T002732,U00192,P00084,2024-12-23 09:02:23,2174.556177447821,3.0
T002733,U00672,P00167,2025-01-22 09:02:23,152.86835753062547,4.0
T002734,U00884,P00092,2025-02-18 09:02:23,18.571918729482892,1.0
T002735,U00719,P00182,2025-01-07 09:02:23,4128.71559767454,1.0
T002736,U00781,P00167,2024-12-10 09:02:23,141.87853306896898,3.0
T002737,U00194,P00145,2024-12-15 09:02:23,215.15916408345848,2.0
T002738,U00380,P00147,2025-03-01 09:02:23,155.6790699610508,1.0
T002739,U00403,P00118,2025-01-18 09:02:23,1196.654595079314,1.0
T002740,U00664,P00176,2025-02-15 09:02:23,314.28743973678155,3.0
T002741,U00749,P00163,2024-12-31 09:02:23,60.01983155426622,2.0
T002742,U00600,P00160,2025-02-01 09:02:23,2161.3101514050973,4.0
T002743,U00011,P00175,2024-12-29 09:02:23,126.94593726467568,5.0
T002744,U00187,P00047,2024-12-29 09:02:23,3853.2031753130204,3.0
T002745,U00726,P00192,2024-12-14 09:02:23,129.04265343324204,2.0
T002746,U00015,P00174,2025-02-02 09:02:23,710.7056640437412,5.0
T002747,U00778,P00103,2025-02-18 09:02:23,737.1958015089461,3.0
T002748,U00297,P00121,2024-12-21 09:02:23,78.80872694150511,4.0
T002749,U00411,P00163,2025-02-16 09:02:23,65.25025271294506,4.0
T002750,U00956,P00094,2025-02-26 09:02:23,877.6900769401537,2.0
T002751,U00585,P00145,2024-12-23 09:02:23,195.5794081570264,
T002752,U00052,P00042,2025-02-18 09:02:23,697.4193947191603,4.0
T002753,U00640,P00111,2025-02-09 09:02:23,256.230959203819,4.0
T002754,U00028,P00029,2025-03-01 09:02:23,4164.634608337387,3.0
T002755,U00577,P00198,2025-02-25 09:02:23,254.7943309357721,2.0
T002756,U00017,P00124,2025-02-09 09:02:23,98.37791677011137,5.0
T002757,U00351,P00017,2025-02-27 09:02:23,87.74826029388069,4.0
T002758,U00428,P00014,2024-12-18 09:02:23,4182.185592030192,5.0
T002759,U00650,P00152,2025-02-20 09:02:23,247.48719482789744,
T002760,U00831,P00185,2025-02-09 09:02:23,2350.9231011855663,2.0
T002761,U00229,P00050,2024-12-21 09:02:23,157.60819012581337,1.0
T002762,U00766,P00057,2025-02-09 09:02:23,96.76451775254046,4.0
T002763,U00989,P00189,2025-01-01 09:02:23,184.99953815321797,
T002764,U00210,P00104,2025-01-19 09:02:23,386.14964015629437,
T002765,U00431,P00039,2025-02-22 09:02:23,653.6774971167265,4.0
T002766,U00294,P00183,2025-01-27 09:02:23,75.75339562679527,1.0
T002767,U00743,P00096,2025-01-11 09:02:23,566.2857289423129,
T002768,U00753,P00036,2025-02-23 09:02:23,1213.9433009821694,1.0
T002769,U00582,P00114,2025-02-22 09:02:23,88.27708660821935,1.0
T002770,U00104,P00037,2024-12-08 09:02:23,38.76607684660477,3.0
T002771,U00204,P00014,2025-02-09 09:02:23,22478.917551246926,
T002772,U00053,P00155,2025-01-30 09:02:23,2188.4326703664524,4.0
T002773,U00974,P00123,2024-12-17 09:02:23,3552.6052822428487,4.0
T002774,U00940,P00083,2025-03-06 09:02:23,123.73874300887613,1.0
T002775,U00375,P00159,2025-02-16 09:02:23,286.9934717501098,1.0
T002776,U00842,P00073,2025-03-01 09:02:23,466.44899779146255,
T002777,U00054,P00102,2025-01-05 09:02:23,122.22828191992193,3.0
T002778,U00276,P00081,2025-01-19 09:02:23,4066.733456314578,4.0
T002779,U00335,P00083,2025-01-01 09:02:23,123.74564818665205,3.0
T002780,U00031,P00044,2025-01-02 09:02:23,124.7977909456268,4.0
T002781,U00135,P00068,2025-01-15 09:02:23,74.52212794253344,
T002782,U00058,P00048,2025-01-19 09:02:23,214.27110942564144,1.0
T002783,U00105,P00057,2025-02-22 09:02:23,104.86220114639177,4.0
T002784,U00266,P00075,2024-12-21 09:02:23,291.18622324672066,
T002785,U00522,P00022,2025-02-27 09:02:23,2743.291519696027,1.0
T002786,U00496,P00132,2025-01-26 09:02:23,333.16320281015163,
T002787,U00253,P00200,2025-01-07 09:02:23,233.7225436114714,1.0
T002788,U00295,P00046,2025-03-05 09:02:23,103.50539727848341,2.0
T002789,U00668,P00187,2025-01-07 09:02:23,2608.5730294553723,
T002790,U00158,P00162,2025-01-04 09:02:23,593.9195643425485,1.0
T002791,U00549,P00011,2025-02-13 09:02:23,457.8900935505171,1.0
T002792,U00631,P00031,2025-01-12 09:02:23,155.0012057033598,3.0
T002793,U00067,P00139,2025-02-20 09:02:23,181.30493156347387,2.0
T002794,U00754,P00120,2025-02-02 09:02:23,346.2626270380106,5.0
T002795,U00299,P00056,2025-01-09 09:02:23,132.67884104077018,2.0
T002796,U00463,P00038,2025-01-26 09:02:23,389.3062048110927,4.0
T002797,U00725,P00021,2025-01-25 09:02:23,145.8459305403501,4.0
T002798,U00820,P00110,2024-12-08 09:02:23,143.13088447356762,4.0
T002799,U00101,P00094,2024-12-18 09:02:23,964.1536250796293,3.0
T002800,U00056,P00138,2024-12-20 09:02:23,2576.732817803944,2.0
T002801,U00332,P00154,2025-02-27 09:02:23,1214.785395603101,1.0
T002802,U00836,P00136,2025-02-14 09:02:23,884.1840056767935,4.0
T002803,U00751,P00008,2024-12-12 09:02:23,120.24537090964806,2.0
T002804,U00393,P00188,2025-02-13 09:02:23,3146.5462357426773,1.0
T002805,U00743,P00072,2025-01-21 09:02:23,316.37028281057206,
T002806,U00874,P00119,2025-01-26 09:02:23,2309.5159393182234,3.0
T002807,U00381,P00034,2025-02-13 09:02:23,158.34534622899602,4.0
T002808,U00092,P00144,2025-02-05 09:02:23,192.6479142933116,5.0
T002809,U00791,P00105,2025-02-19 09:02:23,372.7282922876287,
T002810,U00447,P00141,2024-12-24 09:02:23,2879.9478008870615,4.0
T002811,U00109,P00087,2025-01-21 09:02:23,118.59436230929977,3.0
T002812,U00317,P00150,2025-01-31 09:02:23,81.1271176441056,1.0
T002813,U00168,P00155,2024-12-15 09:02:23,2187.304844606996,4.0
T002814,U00812,P00064,2025-01-24 09:02:23,176.61182922664537,1.0
T002815,U00982,P00002,2025-02-19 09:02:23,347.4100514163074,1.0
T002816,U00920,P00109,2025-02-08 09:02:23,69.95964060919137,3.0
T002817,U00435,P00026,2024-12-22 09:02:23,2604.2559046876377,4.0
T002818,U00442,P00083,2025-02-03 09:02:23,127.5479041117153,3.0
T002819,U00218,P00107,2025-03-02 09:02:23,443.8681879014007,3.0
T002820,U00222,P00069,2025-02-27 09:02:23,251.718935941434,5.0
T002821,U00673,P00097,2025-01-26 09:02:23,374.2365759616658,3.0
T002822,U00528,P00030,2025-01-19 09:02:23,68.96131888682659,5.0
T002823,U00278,P00008,2024-12-19 09:02:23,118.12092817853741,1.0
T002824,U00569,P00038,2025-02-20 09:02:23,391.6688805504448,1.0
T002825,U00574,P00189,2025-02-09 09:02:23,182.69114950445834,2.0
T002826,U00875,P00081,2025-03-01 09:02:23,4183.7705746302745,2.0
T002827,U00466,P00108,2025-01-19 09:02:23,3915.131831120819,1.0
T002828,U00839,P00065,2025-02-16 09:02:23,455.42354417047295,
T002829,U00754,P00067,2025-02-07 09:02:23,97.86045686087361,2.0
T002830,U00602,P00174,2025-02-09 09:02:23,729.7813179312152,3.0
T002831,U00584,P00090,2025-02-03 09:02:23,84.35438021085598,2.0
T002832,U00838,P00095,2024-12-20 09:02:23,140.45711924007023,1.0
T002833,U00030,P00072,2024-12-18 09:02:23,2512.472638218158,4.0
T002834,U00359,P00043,2025-02-17 09:02:23,3343.586636237261,1.0
T002835,U00919,P00187,2024-12-27 09:02:23,2668.44326328163,4.0
T002836,U00288,P00046,2025-02-24 09:02:23,102.42719517421759,2.0
T002837,U00086,P00200,2025-02-03 09:02:23,254.46030205619797,3.0
T002838,U00234,P00125,2025-02-15 09:02:23,220.42491228610518,3.0
T002839,U00747,P00163,2024-12-09 09:02:23,63.67779757529302,1.0
T002840,U00313,P00039,2025-02-27 09:02:23,747.4767495223941,
T002841,U00365,P00051,2025-01-25 09:02:23,91.29302037585076,2.0
T002842,U00777,P00004,2024-12-28 09:02:23,132.07320580678973,4.0
T002843,U00799,P00121,2024-12-19 09:02:23,84.20761012527167,4.0
T002844,U00839,P00080,2025-02-14 09:02:23,730.5796660027725,4.0
T002845,U00905,P00077,2025-02-11 09:02:23,1995.2926923361438,2.0
T002846,U00269,P00179,2025-01-11 09:02:23,2175.0572549851827,4.0
T002847,U00698,P00133,2025-02-17 09:02:23,492.72021233920924,3.0
T002848,U00131,P00055,2025-02-23 09:02:23,2203.7288619911333,1.0
T002849,U00803,P00020,2025-02-19 09:02:23,90.97919372335416,5.0
T002850,U00993,P00152,2024-12-08 09:02:23,252.1499880104885,4.0
T002851,U00789,P00164,2025-01-10 09:02:23,341.2698081558248,3.0
T002852,U00832,P00034,2025-02-01 09:02:23,156.82572686186828,3.0
T002853,U00351,P00122,2025-01-20 09:02:23,269.1310214522734,1.0
T002854,U00180,P00109,2024-12-22 09:02:23,68.83641784829159,
T002855,U00802,P00126,2024-12-20 09:02:23,85.8810854973401,
T002856,U00480,P00054,2025-02-04 09:02:23,403.0838813494391,5.0
T002857,U00889,P00162,2025-02-10 09:02:23,642.7674735299406,5.0
T002858,U00163,P00145,2024-12-23 09:02:23,219.49687237061582,
T002859,U00783,P00133,2025-02-11 09:02:23,540.4887592576749,
T002860,U00888,P00089,2024-12-15 09:02:23,237.00814598628466,3.0
T002861,U00096,P00146,2025-02-10 09:02:23,2083.3088523787997,1.0
T002862,U00774,P00183,2025-02-02 09:02:23,75.72160039554802,4.0
T002863,U00510,P00053,2025-01-30 09:02:23,397.4985737441733,1.0
T002864,U00365,P00050,2024-12-15 09:02:23,157.3467948680002,
T002865,U00981,P00072,2025-01-31 09:02:23,338.8414086289695,3.0
T002866,U00353,P00173,2025-01-05 09:02:23,836.2868467172259,4.0
T002867,U00800,P00141,2024-12-15 09:02:23,2770.84937161633,5.0
T002868,U00436,P00016,2024-12-25 09:02:23,346.9942304420648,5.0
T002869,U00083,P00013,2025-01-18 09:02:23,119.2511658827903,2.0
T002870,U00225,P00020,2024-12-14 09:02:23,817.3270963739241,3.0
T002871,U00412,P00066,2025-02-02 09:02:23,184.0882487731612,1.0
T002872,U00735,P00047,2024-12-19 09:02:23,3444.3061817034286,
T002873,U00981,P00147,2024-12-30 09:02:23,159.80667933420878,
T002874,U00118,P00173,2025-01-18 09:02:23,883.3283672026863,
T002875,U00482,P00165,2025-01-01 09:02:23,83.22084644711768,1.0
T002876,U00192,P00122,2025-01-19 09:02:23,272.71404106968845,4.0
T002877,U00591,P00054,2025-01-03 09:02:23,343.9852425831405,3.0
T002878,U00590,P00006,2025-01-18 09:02:23,65.90886417591106,
T002879,U00659,P00014,2025-02-16 09:02:23,4110.29652148416,1.0
T002880,U00107,P00132,2025-01-02 09:02:23,307.144287667235,3.0
T002881,U00382,P00086,2024-12-14 09:02:23,3007.9022123559303,
T002882,U00783,P00183,2024-12-24 09:02:23,73.92339795771638,
T002883,U00390,P00162,2024-12-26 09:02:23,596.5058828401505,5.0
T002884,U00244,P00027,2025-01-25 09:02:23,275.6457162048949,5.0
T002885,U00585,P00007,2025-01-03 09:02:23,817.0310595777881,4.0
T002886,U00869,P00131,2024-12-12 09:02:23,66.60398890617975,3.0
T002887,U00468,P00175,2025-01-19 09:02:23,112.61488353159922,2.0
T002888,U00866,P00002,2025-02-26 09:02:23,319.23070789980346,2.0
T002889,U00934,P00080,2025-02-01 09:02:23,685.555039359023,3.0
T002890,U00538,P00153,2024-12-08 09:02:23,1480.2282042958375,5.0
T002891,U00210,P00060,2025-02-02 09:02:23,1893.4567345746316,
T002892,U00604,P00024,2024-12-21 09:02:23,61.851249044974494,4.0
T002893,U00637,P00015,2025-03-01 09:02:23,51.80808508891318,3.0
T002894,U00947,P00095,2024-12-15 09:02:23,140.2390220168913,1.0
T002895,U00073,P00142,2025-02-14 09:02:23,231.270987014493,
T002896,U00992,P00182,2025-02-20 09:02:23,4096.938782981328,1.0
T002897,U00635,P00134,2024-12-30 09:02:23,167.1466819456186,1.0
T002898,U00309,P00081,2024-12-31 09:02:23,3836.6670247087122,3.0
T002899,U00696,P00018,2025-01-10 09:02:23,2548.6553354319253,3.0
T002900,U00699,P00020,2025-01-06 09:02:23,101.398258337994,2.0
T002901,U00710,P00115,2025-02-03 09:02:23,457.6343298054283,1.0
T002902,U00590,P00190,2025-02-01 09:02:23,406.41488524807585,3.0
T002903,U00860,P00040,2025-02-15 09:02:23,3273.385890173369,2.0
T002904,U00186,P00039,2024-12-31 09:02:23,683.030985938223,1.0
T002905,U00856,P00180,2024-12-30 09:02:23,2764.8251554725143,
T002906,U00253,P00032,2025-02-08 09:02:23,59.905665346527755,5.0
T002907,U00013,P00124,2025-01-06 09:02:23,96.00331948593656,4.0
T002908,U00299,P00108,2025-01-27 09:02:23,4013.446493755737,1.0
T002909,U00076,P00027,2025-01-22 09:02:23,278.97661951812466,3.0
T002910,U00051,P00110,2025-02-13 09:02:23,141.93311187064447,5.0
T002911,U00787,P00180,2025-01-30 09:02:23,2736.069994168346,
T002912,U00149,P00097,2024-12-16 09:02:23,359.8707744919616,4.0
T002913,U00731,P00191,2025-01-21 09:02:23,88.21637513019793,1.0
T002914,U00122,P00074,2024-12-13 09:02:23,342.82352367552215,
T002915,U00211,P00191,2025-02-15 09:02:23,87.08031197196921,5.0
T002916,U00280,P00017,2025-02-12 09:02:23,84.35353580326375,4.0
T002917,U00538,P00049,2024-12-08 09:02:23,184.77051762424261,1.0
T002918,U00685,P00081,2025-01-08 09:02:23,30512.48749766735,5.0
T002919,U00156,P00116,2025-01-05 09:02:23,2858.11925546999,2.0
T002920,U00238,P00023,2025-01-28 09:02:23,3290.0637099005803,1.0
T002921,U00376,P00098,2025-02-07 09:02:23,3617.1901663092945,4.0
T002922,U00082,P00072,2025-02-09 09:02:23,295.0922342837271,1.0
T002923,U00492,P00141,2025-02-07 09:02:23,3057.4315565084744,5.0
T002924,U00356,P00151,2025-01-25 09:02:23,837.2788524442021,4.0
T002925,U00925,P00057,2025-01-28 09:02:23,90.81954190818432,2.0
T002926,U00273,P00190,2024-12-17 09:02:23,398.36384489260155,3.0
T002927,U00580,P00182,2025-01-15 09:02:23,4030.654385780634,2.0
T002928,U00044,P00148,2024-12-23 09:02:23,88.40945288313502,1.0
T002929,U00573,P00086,2025-01-18 09:02:23,3343.2665145094043,3.0
T002930,U00123,P00180,2025-02-25 09:02:23,2769.59467841966,5.0
T002931,U00349,P00023,2024-12-24 09:02:23,3200.4638657164783,4.0
T002932,U00708,P00105,2025-01-27 09:02:23,348.9319346330224,4.0
T002933,U00330,P00163,2025-03-05 09:02:23,62.851013817930664,5.0
T002934,U00409,P00067,2025-01-02 09:02:23,94.11625611773377,1.0
T002935,U00991,P00034,2025-02-16 09:02:23,157.90634001980618,2.0
T002936,U00323,P00033,2024-12-21 09:02:23,175.89453769797103,3.0
T002937,U00111,P00046,2025-02-12 09:02:23,99.9080579192305,5.0
T002938,U00770,P00081,2025-02-22 09:02:23,3958.1069725358793,1.0
T002939,U00089,P00173,2025-02-10 09:02:23,788.6241378886548,1.0
T002940,U00433,P00147,2024-12-08 09:02:23,150.6367115246615,3.0
T002941,U00710,P00087,2025-01-24 09:02:23,122.09688801699747,5.0
T002942,U00794,P00015,2025-01-27 09:02:23,62.34956827725243,
T002943,U00712,P00123,2024-12-14 09:02:23,3386.7686561700366,2.0
T002944,U00099,P00121,2025-03-02 09:02:23,81.05794626649447,5.0
T002945,U00539,P00078,2024-12-16 09:02:23,9.395928106130503,
T002946,U00601,P00066,2025-02-17 09:02:23,171.9276373117386,2.0
T002947,U00146,P00039,2025-02-08 09:02:23,733.0622562326694,4.0
T002948,U00694,P00018,2024-12-11 09:02:23,3301.5564164143234,5.0
T002949,U00257,P00198,2025-01-16 09:02:23,258.40216091188205,1.0
T002950,U00189,P00187,2025-02-21 09:02:23,2701.496666675118,5.0
T002951,U00240,P00160,2025-01-16 09:02:23,2478.980448180188,1.0
T002952,U00871,P00021,2024-12-17 09:02:23,164.42553100265243,5.0
T002953,U00899,P00168,2024-12-31 09:02:23,222.65151152424187,4.0
T002954,U00503,P00027,2025-03-06 09:02:23,266.7676977986775,4.0
T002955,U00708,P00002,2024-12-08 09:02:23,325.8202415092236,5.0
T002956,U00809,P00097,2025-02-23 09:02:23,383.8695900004755,1.0
T002957,U00677,P00039,2025-02-23 09:02:23,685.0937039960302,5.0
